13252,SO54674,212,178,3/19/2013,3/26/2013,3/31/2013,54,1,54
13253,SO54708,14340,249,3/19/2013,3/26/2013,3/31/2013,1215,1,1215
13254,SO54699,431,107,3/19/2013,3/26/2013,3/31/2013,50,1,50
13255,SO54697,1908,174,3/19/2013,3/26/2013,3/31/2013,22,1,22
13256,SO54700,5896,103,3/19/2013,3/26/2013,3/31/2013,35,1,35
13257,SO54688,6843,169,3/19/2013,3/26/2013,3/31/2013,2,1,2
13258,SO54661,177,168,3/19/2013,3/26/2013,3/31/2013,9,1,9
13259,SO54691,11570,101,3/19/2013,3/26/2013,3/31/2013,35,1,35
13260,SO54703,1144,131,3/19/2013,3/26/2013,3/31/2013,2295,1,2295
13261,SO54712,11479,273,3/19/2013,3/26/2013,3/31/2013,540,1,540
13262,SO54703,1144,172,3/19/2013,3/26/2013,3/31/2013,120,1,120
13263,SO54660,1317,104,3/19/2013,3/26/2013,3/31/2013,9,1,9
13264,SO54679,14254,224,3/19/2013,3/26/2013,3/31/2013,25,1,25
13265,SO54661,177,166,3/19/2013,3/26/2013,3/31/2013,5,1,5
13266,SO54693,6102,219,3/19/2013,3/26/2013,3/31/2013,5,1,5
13267,SO54690,16842,227,3/19/2013,3/26/2013,3/31/2013,21,1,21
13268,SO54704,7723,179,3/19/2013,3/26/2013,3/31/2013,54,1,54
13269,SO54672,9053,229,3/19/2013,3/26/2013,3/31/2013,33,1,33
13270,SO54704,7723,272,3/19/2013,3/26/2013,3/31/2013,1701,1,1701
13271,SO54676,18003,176,3/19/2013,3/26/2013,3/31/2013,55,1,55
13272,SO54679,14254,102,3/19/2013,3/26/2013,3/31/2013,35,1,35
13273,SO54669,7288,169,3/19/2013,3/26/2013,3/31/2013,2,1,2
13274,SO54692,12919,219,3/19/2013,3/26/2013,3/31/2013,5,1,5
13275,SO54676,18003,173,3/19/2013,3/26/2013,3/31/2013,8,1,8
13276,SO54673,610,130,3/19/2013,3/26/2013,3/31/2013,2295,1,2295
13277,SO54672,9053,218,3/19/2013,3/26/2013,3/31/2013,4,1,4
13278,SO54679,14254,170,3/19/2013,3/26/2013,3/31/2013,9,1,9
13279,SO54691,11570,104,3/19/2013,3/26/2013,3/31/2013,9,1,9
13280,SO54677,15054,224,3/19/2013,3/26/2013,3/31/2013,25,1,25
13281,SO54696,1138,169,3/19/2013,3/26/2013,3/31/2013,2,1,2
13282,SO54678,1929,219,3/19/2013,3/26/2013,3/31/2013,5,1,5
13283,SO54667,6079,104,3/19/2013,3/26/2013,3/31/2013,9,1,9
13284,SO54673,610,217,3/19/2013,3/26/2013,3/31/2013,5,1,5
13285,SO54687,1869,229,3/19/2013,3/26/2013,3/31/2013,33,1,33
13286,SO54698,1467,108,3/19/2013,3/26/2013,3/31/2013,50,1,50
13287,SO54698,1467,104,3/19/2013,3/26/2013,3/31/2013,9,1,9
13288,SO54668,4140,102,3/19/2013,3/26/2013,3/31/2013,35,1,35
13289,SO54702,3108,166,3/19/2013,3/26/2013,3/31/2013,5,1,5
13290,SO54685,2990,158,3/19/2013,3/26/2013,3/31/2013,24,1,24
13291,SO54662,301,173,3/19/2013,3/26/2013,3/31/2013,8,1,8
13292,SO54679,14254,217,3/19/2013,3/26/2013,3/31/2013,5,1,5
13293,SO54669,7288,229,3/19/2013,3/26/2013,3/31/2013,33,1,33
13294,SO54688,6843,225,3/19/2013,3/26/2013,3/31/2013,30,1,30
13295,SO54658,7494,173,3/19/2013,3/26/2013,3/31/2013,8,1,8
13296,SO54680,12796,102,3/19/2013,3/26/2013,3/31/2013,35,1,35
13297,SO54683,14266,166,3/19/2013,3/26/2013,3/31/2013,5,1,5
13298,SO54701,5364,168,3/19/2013,3/26/2013,3/31/2013,9,1,9
13299,SO54666,7705,104,3/19/2013,3/26/2013,3/31/2013,9,1,9
13300,SO54694,141,217,3/19/2013,3/26/2013,3/31/2013,5,1,5
13301,SO54702,3108,276,3/19/2013,3/26/2013,3/31/2013,769,1,769
13302,SO54683,14266,108,3/19/2013,3/26/2013,3/31/2013,50,1,50
13303,SO54689,17897,227,3/19/2013,3/26/2013,3/31/2013,21,1,21
13304,SO54690,16842,102,3/19/2013,3/26/2013,3/31/2013,35,1,35
13305,SO54670,3953,287,3/19/2013,3/26/2013,3/31/2013,540,1,540
13306,SO54701,5364,158,3/19/2013,3/26/2013,3/31/2013,24,1,24
13307,SO54665,5489,104,3/19/2013,3/26/2013,3/31/2013,9,1,9
13308,SO54696,1138,217,3/19/2013,3/26/2013,3/31/2013,5,1,5
13309,SO54701,5364,166,3/19/2013,3/26/2013,3/31/2013,5,1,5
13310,SO54707,12268,168,3/19/2013,3/26/2013,3/31/2013,9,1,9
13311,SO54707,12268,267,3/19/2013,3/26/2013,3/31/2013,1215,1,1215
13312,SO54664,2047,224,3/19/2013,3/26/2013,3/31/2013,25,1,25
13313,SO54707,12268,166,3/19/2013,3/26/2013,3/31/2013,5,1,5
13314,SO54712,11479,168,3/19/2013,3/26/2013,3/31/2013,9,1,9
13315,SO54707,12268,176,3/19/2013,3/26/2013,3/31/2013,55,1,55
13316,SO54667,6079,177,3/19/2013,3/26/2013,3/31/2013,54,1,54
13317,SO54691,11570,166,3/19/2013,3/26/2013,3/31/2013,5,1,5
13318,SO54713,14740,294,3/19/2013,3/26/2013,3/31/2013,540,1,540
13319,SO54709,18257,104,3/19/2013,3/26/2013,3/31/2013,9,1,9
13320,SO54671,5409,177,3/19/2013,3/26/2013,3/31/2013,54,1,54
13321,SO54677,15054,169,3/19/2013,3/26/2013,3/31/2013,2,1,2
13322,SO54665,5489,174,3/19/2013,3/26/2013,3/31/2013,22,1,22
13323,SO54714,4101,251,3/19/2013,3/26/2013,3/31/2013,2384,1,2384
13324,SO54665,5489,102,3/19/2013,3/26/2013,3/31/2013,35,1,35
13325,SO54712,11479,166,3/19/2013,3/26/2013,3/31/2013,5,1,5
13326,SO54670,3953,102,3/19/2013,3/26/2013,3/31/2013,35,1,35
13327,SO54715,13111,104,3/19/2013,3/26/2013,3/31/2013,9,1,9
13328,SO54685,2990,174,3/19/2013,3/26/2013,3/31/2013,22,1,22
13329,SO54660,1317,166,3/19/2013,3/26/2013,3/31/2013,5,1,5
13330,SO54666,7705,174,3/19/2013,3/26/2013,3/31/2013,22,1,22
13331,SO54671,5409,166,3/19/2013,3/26/2013,3/31/2013,5,1,5
13332,SO54692,12919,102,3/19/2013,3/26/2013,3/31/2013,35,1,35
13333,SO54738,6486,107,3/20/2013,3/27/2013,4/1/2013,50,1,50
13334,SO54727,15473,101,3/20/2013,3/27/2013,4/1/2013,35,1,35
13335,SO54757,1018,167,3/20/2013,3/27/2013,4/1/2013,10,1,10
13336,SO54759,5702,170,3/20/2013,3/27/2013,4/1/2013,9,1,9
13337,SO54716,13905,107,3/20/2013,3/27/2013,4/1/2013,50,1,50
13338,SO54757,1018,129,3/20/2013,3/27/2013,4/1/2013,2295,1,2295
13339,SO54728,16056,230,3/20/2013,3/27/2013,4/1/2013,29,1,29
13340,SO54747,17445,179,3/20/2013,3/27/2013,4/1/2013,54,1,54
13341,SO54754,305,226,3/20/2013,3/27/2013,4/1/2013,35,1,35
13342,SO54726,16510,227,3/20/2013,3/27/2013,4/1/2013,21,1,21
13343,SO54736,11024,167,3/20/2013,3/27/2013,4/1/2013,10,1,10
13344,SO54728,16056,219,3/20/2013,3/27/2013,4/1/2013,5,1,5
13345,SO54727,15473,105,3/20/2013,3/27/2013,4/1/2013,50,1,50
13346,SO54725,16376,169,3/20/2013,3/27/2013,4/1/2013,2,1,2
13347,SO54763,11544,295,3/20/2013,3/27/2013,4/1/2013,540,1,540
13348,SO54760,5742,102,3/20/2013,3/27/2013,4/1/2013,35,1,35
13349,SO54758,15931,266,3/20/2013,3/27/2013,4/1/2013,1215,1,1215
13350,SO54743,3554,163,3/20/2013,3/27/2013,4/1/2013,70,1,70
13351,SO54769,2969,103,3/20/2013,3/27/2013,4/1/2013,35,1,35
13352,SO54765,8726,137,3/20/2013,3/27/2013,4/1/2013,1120,1,1120
13353,SO54760,5742,136,3/20/2013,3/27/2013,4/1/2013,2443,1,2443
13354,SO54726,16510,218,3/20/2013,3/27/2013,4/1/2013,4,1,4
13355,SO54762,7719,135,3/20/2013,3/27/2013,4/1/2013,2443,1,2443
13356,SO54741,5356,217,3/20/2013,3/27/2013,4/1/2013,5,1,5
13357,SO54733,6027,167,3/20/2013,3/27/2013,4/1/2013,10,1,10
13358,SO54716,13905,228,3/20/2013,3/27/2013,4/1/2013,25,1,25
13359,SO54761,7732,157,3/20/2013,3/27/2013,4/1/2013,24,1,24
13360,SO54762,7719,168,3/20/2013,3/27/2013,4/1/2013,9,1,9
13361,SO54735,3724,167,3/20/2013,3/27/2013,4/1/2013,10,1,10
13362,SO54736,11024,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13363,SO54730,12406,103,3/20/2013,3/27/2013,4/1/2013,35,1,35
13364,SO54742,3352,174,3/20/2013,3/27/2013,4/1/2013,22,1,22
13365,SO54761,7732,136,3/20/2013,3/27/2013,4/1/2013,2443,1,2443
13366,SO54726,16510,101,3/20/2013,3/27/2013,4/1/2013,35,1,35
13367,SO54742,3352,103,3/20/2013,3/27/2013,4/1/2013,35,1,35
13368,SO54734,10241,108,3/20/2013,3/27/2013,4/1/2013,50,1,50
13369,SO54767,10065,273,3/20/2013,3/27/2013,4/1/2013,540,1,540
13370,SO54724,572,130,3/20/2013,3/27/2013,4/1/2013,2295,1,2295
13371,SO54720,11946,173,3/20/2013,3/27/2013,4/1/2013,8,1,8
13372,SO54758,15931,168,3/20/2013,3/27/2013,4/1/2013,9,1,9
13373,SO54763,11544,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13374,SO54744,5438,102,3/20/2013,3/27/2013,4/1/2013,35,1,35
13375,SO54766,8538,101,3/20/2013,3/27/2013,4/1/2013,35,1,35
13376,SO54730,12406,225,3/20/2013,3/27/2013,4/1/2013,30,1,30
13377,SO54749,14687,218,3/20/2013,3/27/2013,4/1/2013,4,1,4
13378,SO54739,16197,217,3/20/2013,3/27/2013,4/1/2013,5,1,5
13379,SO54733,6027,106,3/20/2013,3/27/2013,4/1/2013,50,1,50
13380,SO54765,8726,158,3/20/2013,3/27/2013,4/1/2013,24,1,24
13381,SO54769,2969,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13382,SO54745,2833,174,3/20/2013,3/27/2013,4/1/2013,22,1,22
13383,SO54741,5356,101,3/20/2013,3/27/2013,4/1/2013,35,1,35
13384,SO54729,870,225,3/20/2013,3/27/2013,4/1/2013,30,1,30
13385,SO54753,13568,218,3/20/2013,3/27/2013,4/1/2013,4,1,4
13386,SO54740,4282,217,3/20/2013,3/27/2013,4/1/2013,5,1,5
13387,SO54752,11528,227,3/20/2013,3/27/2013,4/1/2013,21,1,21
13388,SO54767,10065,168,3/20/2013,3/27/2013,4/1/2013,9,1,9
13389,SO54717,2628,169,3/20/2013,3/27/2013,4/1/2013,2,1,2
13390,SO54721,6307,102,3/20/2013,3/27/2013,4/1/2013,35,1,35
13391,SO54737,6261,101,3/20/2013,3/27/2013,4/1/2013,35,1,35
13392,SO54766,8538,140,3/20/2013,3/27/2013,4/1/2013,1120,1,1120
13393,SO54739,16197,162,3/20/2013,3/27/2013,4/1/2013,64,1,64
13394,SO54752,11528,177,3/20/2013,3/27/2013,4/1/2013,54,1,54
13395,SO54761,7732,173,3/20/2013,3/27/2013,4/1/2013,8,1,8
13396,SO54733,6027,158,3/20/2013,3/27/2013,4/1/2013,24,1,24
13397,SO54751,1490,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13398,SO54750,4453,224,3/20/2013,3/27/2013,4/1/2013,25,1,25
13399,SO54758,15931,101,3/20/2013,3/27/2013,4/1/2013,35,1,35
13400,SO54718,4022,225,3/20/2013,3/27/2013,4/1/2013,30,1,30
13401,SO54748,3531,229,3/20/2013,3/27/2013,4/1/2013,33,1,33
13402,SO54738,6486,217,3/20/2013,3/27/2013,4/1/2013,5,1,5
13403,SO54722,7191,104,3/20/2013,3/27/2013,4/1/2013,9,1,9
13404,SO54763,11544,168,3/20/2013,3/27/2013,4/1/2013,9,1,9
13405,SO54719,13590,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13406,SO54717,2628,224,3/20/2013,3/27/2013,4/1/2013,25,1,25
13407,SO54765,8726,101,3/20/2013,3/27/2013,4/1/2013,35,1,35
13408,SO54732,4944,225,3/20/2013,3/27/2013,4/1/2013,30,1,30
13409,SO54748,3531,218,3/20/2013,3/27/2013,4/1/2013,4,1,4
13410,SO54729,870,217,3/20/2013,3/27/2013,4/1/2013,5,1,5
13411,SO54764,13961,227,3/20/2013,3/27/2013,4/1/2013,21,1,21
13412,SO54769,2969,168,3/20/2013,3/27/2013,4/1/2013,9,1,9
13413,SO54756,2928,279,3/20/2013,3/27/2013,4/1/2013,769,1,769
13414,SO54740,4282,102,3/20/2013,3/27/2013,4/1/2013,35,1,35
13415,SO54719,13590,176,3/20/2013,3/27/2013,4/1/2013,55,1,55
13416,SO54732,4944,172,3/20/2013,3/27/2013,4/1/2013,120,1,120
13417,SO54764,13961,273,3/20/2013,3/27/2013,4/1/2013,540,1,540
13418,SO54744,5438,217,3/20/2013,3/27/2013,4/1/2013,5,1,5
13419,SO54719,13590,104,3/20/2013,3/27/2013,4/1/2013,9,1,9
13420,SO54743,3554,170,3/20/2013,3/27/2013,4/1/2013,9,1,9
13421,SO54729,870,169,3/20/2013,3/27/2013,4/1/2013,2,1,2
13422,SO54751,1490,102,3/20/2013,3/27/2013,4/1/2013,35,1,35
13423,SO54756,2928,165,3/20/2013,3/27/2013,4/1/2013,70,1,70
13424,SO54731,5006,225,3/20/2013,3/27/2013,4/1/2013,30,1,30
13425,SO54764,13961,218,3/20/2013,3/27/2013,4/1/2013,4,1,4
13426,SO54730,12406,217,3/20/2013,3/27/2013,4/1/2013,5,1,5
13427,SO54734,10241,165,3/20/2013,3/27/2013,4/1/2013,70,1,70
13428,SO54741,5356,108,3/20/2013,3/27/2013,4/1/2013,50,1,50
13429,SO54745,2833,169,3/20/2013,3/27/2013,4/1/2013,2,1,2
13430,SO54759,5702,278,3/20/2013,3/27/2013,4/1/2013,769,1,769
13431,SO54736,11024,176,3/20/2013,3/27/2013,4/1/2013,55,1,55
13432,SO54727,15473,217,3/20/2013,3/27/2013,4/1/2013,5,1,5
13433,SO54716,13905,218,3/20/2013,3/27/2013,4/1/2013,4,1,4
13434,SO54759,5702,164,3/20/2013,3/27/2013,4/1/2013,70,1,70
13435,SO54755,2267,173,3/20/2013,3/27/2013,4/1/2013,8,1,8
13436,SO54732,4944,217,3/20/2013,3/27/2013,4/1/2013,5,1,5
13437,SO54746,6786,169,3/20/2013,3/27/2013,4/1/2013,2,1,2
13438,SO54727,15473,224,3/20/2013,3/27/2013,4/1/2013,25,1,25
13439,SO54763,11544,104,3/20/2013,3/27/2013,4/1/2013,9,1,9
13440,SO54738,6486,174,3/20/2013,3/27/2013,4/1/2013,22,1,22
13441,SO54725,16376,218,3/20/2013,3/27/2013,4/1/2013,4,1,4
13442,SO54746,6786,224,3/20/2013,3/27/2013,4/1/2013,25,1,25
13443,SO54769,2969,275,3/20/2013,3/27/2013,4/1/2013,742,1,742
13444,SO54757,1018,102,3/20/2013,3/27/2013,4/1/2013,35,1,35
13445,SO54731,5006,169,3/20/2013,3/27/2013,4/1/2013,2,1,2
13446,SO54724,572,174,3/20/2013,3/27/2013,4/1/2013,22,1,22
13447,SO54723,4265,104,3/20/2013,3/27/2013,4/1/2013,9,1,9
13448,SO54754,305,174,3/20/2013,3/27/2013,4/1/2013,22,1,22
13449,SO54724,572,169,3/20/2013,3/27/2013,4/1/2013,2,1,2
13450,SO54768,14728,294,3/20/2013,3/27/2013,4/1/2013,540,1,540
13451,SO54754,305,176,3/20/2013,3/27/2013,4/1/2013,55,1,55
13452,SO54736,11024,171,3/20/2013,3/27/2013,4/1/2013,9,1,9
13453,SO54758,15931,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13454,SO54747,17445,164,3/20/2013,3/27/2013,4/1/2013,70,1,70
13455,SO54754,305,173,3/20/2013,3/27/2013,4/1/2013,8,1,8
13456,SO54755,2267,174,3/20/2013,3/27/2013,4/1/2013,22,1,22
13457,SO54767,10065,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13458,SO54716,13905,141,3/20/2013,3/27/2013,4/1/2013,1120,1,1120
13459,SO54762,7719,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13460,SO54720,11946,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13461,SO54733,6027,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13462,SO54735,3724,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13463,SO54737,6261,166,3/20/2013,3/27/2013,4/1/2013,5,1,5
13464,SO54749,14687,169,3/20/2013,3/27/2013,4/1/2013,2,1,2
13465,SO54753,13568,169,3/20/2013,3/27/2013,4/1/2013,2,1,2
13466,SO54805,9424,159,3/21/2013,3/28/2013,4/2/2013,24,1,24
13467,SO54800,9324,168,3/21/2013,3/28/2013,4/2/2013,9,1,9
13468,SO54784,12697,167,3/21/2013,3/28/2013,4/2/2013,10,1,10
13469,SO54817,11487,101,3/21/2013,3/28/2013,4/2/2013,35,1,35
13470,SO54802,537,226,3/21/2013,3/28/2013,4/2/2013,35,1,35
13471,SO54784,12697,217,3/21/2013,3/28/2013,4/2/2013,5,1,5
13472,SO54775,719,178,3/21/2013,3/28/2013,4/2/2013,54,1,54
13473,SO54814,14049,293,3/21/2013,3/28/2013,4/2/2013,540,1,540
13474,SO54807,7737,134,3/21/2013,3/28/2013,4/2/2013,2443,1,2443
13475,SO54784,12697,225,3/21/2013,3/28/2013,4/2/2013,30,1,30
13476,SO54815,8679,138,3/21/2013,3/28/2013,4/2/2013,1120,1,1120
13477,SO54801,541,176,3/21/2013,3/28/2013,4/2/2013,55,1,55
13478,SO54803,1104,226,3/21/2013,3/28/2013,4/2/2013,35,1,35
13479,SO54778,15518,224,3/21/2013,3/28/2013,4/2/2013,25,1,25
13480,SO54773,4149,103,3/21/2013,3/28/2013,4/2/2013,35,1,35
13481,SO54804,7692,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13482,SO54800,9324,134,3/21/2013,3/28/2013,4/2/2013,2443,1,2443
13483,SO54803,1104,158,3/21/2013,3/28/2013,4/2/2013,24,1,24
13484,SO54799,6469,167,3/21/2013,3/28/2013,4/2/2013,10,1,10
13485,SO54790,4760,101,3/21/2013,3/28/2013,4/2/2013,35,1,35
13486,SO54790,4760,107,3/21/2013,3/28/2013,4/2/2013,50,1,50
13487,SO54789,12504,217,3/21/2013,3/28/2013,4/2/2013,5,1,5
13488,SO54780,13425,178,3/21/2013,3/28/2013,4/2/2013,54,1,54
13489,SO54802,537,129,3/21/2013,3/28/2013,4/2/2013,2295,1,2295
13490,SO54797,1432,226,3/21/2013,3/28/2013,4/2/2013,35,1,35
13491,SO54783,6484,225,3/21/2013,3/28/2013,4/2/2013,30,1,30
13492,SO54794,2611,167,3/21/2013,3/28/2013,4/2/2013,10,1,10
13493,SO54801,541,173,3/21/2013,3/28/2013,4/2/2013,8,1,8
13494,SO54804,7692,135,3/21/2013,3/28/2013,4/2/2013,2443,1,2443
13495,SO54774,12764,269,3/21/2013,3/28/2013,4/2/2013,1701,1,1701
13496,SO54804,7692,103,3/21/2013,3/28/2013,4/2/2013,35,1,35
13497,SO54817,11487,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13498,SO54798,7315,103,3/21/2013,3/28/2013,4/2/2013,35,1,35
13499,SO54809,466,126,3/21/2013,3/28/2013,4/2/2013,2320,1,2320
13500,SO54777,15265,230,3/21/2013,3/28/2013,4/2/2013,29,1,29
13501,SO54786,5992,101,3/21/2013,3/28/2013,4/2/2013,35,1,35
13502,SO54812,13681,230,3/21/2013,3/28/2013,4/2/2013,29,1,29
13503,SO54802,537,217,3/21/2013,3/28/2013,4/2/2013,5,1,5
13504,SO54820,3774,103,3/21/2013,3/28/2013,4/2/2013,35,1,35
13505,SO54818,14656,293,3/21/2013,3/28/2013,4/2/2013,540,1,540
13506,SO54781,12154,225,3/21/2013,3/28/2013,4/2/2013,30,1,30
13507,SO54818,14656,227,3/21/2013,3/28/2013,4/2/2013,21,1,21
13508,SO54774,12764,102,3/21/2013,3/28/2013,4/2/2013,35,1,35
13509,SO54785,13996,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13510,SO54804,7692,168,3/21/2013,3/28/2013,4/2/2013,9,1,9
13511,SO54800,9324,101,3/21/2013,3/28/2013,4/2/2013,35,1,35
13512,SO54770,1755,130,3/21/2013,3/28/2013,4/2/2013,2295,1,2295
13513,SO54780,13425,218,3/21/2013,3/28/2013,4/2/2013,4,1,4
13514,SO54819,1329,252,3/21/2013,3/28/2013,4/2/2013,2384,1,2384
13515,SO54818,14656,173,3/21/2013,3/28/2013,4/2/2013,8,1,8
13516,SO54796,8183,102,3/21/2013,3/28/2013,4/2/2013,35,1,35
13517,SO54788,5751,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13518,SO54807,7737,168,3/21/2013,3/28/2013,4/2/2013,9,1,9
13519,SO54803,1104,101,3/21/2013,3/28/2013,4/2/2013,35,1,35
13520,SO54790,4760,217,3/21/2013,3/28/2013,4/2/2013,5,1,5
13521,SO54780,13425,229,3/21/2013,3/28/2013,4/2/2013,33,1,33
13522,SO54782,11884,225,3/21/2013,3/28/2013,4/2/2013,30,1,30
13523,SO54784,12697,175,3/21/2013,3/28/2013,4/2/2013,159,1,159
13524,SO54784,12697,174,3/21/2013,3/28/2013,4/2/2013,22,1,22
13525,SO54800,9324,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13526,SO54773,4149,158,3/21/2013,3/28/2013,4/2/2013,24,1,24
13527,SO54816,8497,101,3/21/2013,3/28/2013,4/2/2013,35,1,35
13528,SO54797,1432,217,3/21/2013,3/28/2013,4/2/2013,5,1,5
13529,SO54795,9179,218,3/21/2013,3/28/2013,4/2/2013,4,1,4
13530,SO54803,1104,127,3/21/2013,3/28/2013,4/2/2013,2320,1,2320
13531,SO54813,10941,227,3/21/2013,3/28/2013,4/2/2013,21,1,21
13532,SO54792,2551,164,3/21/2013,3/28/2013,4/2/2013,70,1,70
13533,SO54818,14656,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13534,SO54817,11487,168,3/21/2013,3/28/2013,4/2/2013,9,1,9
13535,SO54794,2611,101,3/21/2013,3/28/2013,4/2/2013,35,1,35
13536,SO54781,12154,217,3/21/2013,3/28/2013,4/2/2013,5,1,5
13537,SO54779,16754,218,3/21/2013,3/28/2013,4/2/2013,4,1,4
13538,SO54820,3774,265,3/21/2013,3/28/2013,4/2/2013,2384,1,2384
13539,SO54813,10941,173,3/21/2013,3/28/2013,4/2/2013,8,1,8
13540,SO54798,7315,174,3/21/2013,3/28/2013,4/2/2013,22,1,22
13541,SO54772,5614,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13542,SO54806,15769,168,3/21/2013,3/28/2013,4/2/2013,9,1,9
13543,SO54814,14049,160,3/21/2013,3/28/2013,4/2/2013,64,1,64
13544,SO54788,5751,217,3/21/2013,3/28/2013,4/2/2013,5,1,5
13545,SO54817,11487,273,3/21/2013,3/28/2013,4/2/2013,540,1,540
13546,SO54812,13681,219,3/21/2013,3/28/2013,4/2/2013,5,1,5
13547,SO54771,3124,228,3/21/2013,3/28/2013,4/2/2013,25,1,25
13548,SO54813,10941,294,3/21/2013,3/28/2013,4/2/2013,540,1,540
13549,SO54777,15265,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13550,SO54819,1329,168,3/21/2013,3/28/2013,4/2/2013,9,1,9
13551,SO54776,17807,228,3/21/2013,3/28/2013,4/2/2013,25,1,25
13552,SO54787,16608,217,3/21/2013,3/28/2013,4/2/2013,5,1,5
13553,SO54810,760,129,3/21/2013,3/28/2013,4/2/2013,2295,1,2295
13554,SO54776,17807,102,3/21/2013,3/28/2013,4/2/2013,35,1,35
13555,SO54811,14199,267,3/21/2013,3/28/2013,4/2/2013,1215,1,1215
13556,SO54801,541,130,3/21/2013,3/28/2013,4/2/2013,2295,1,2295
13557,SO54806,15769,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13558,SO54805,9424,294,3/21/2013,3/28/2013,4/2/2013,540,1,540
13559,SO54780,13425,175,3/21/2013,3/28/2013,4/2/2013,159,1,159
13560,SO54803,1104,217,3/21/2013,3/28/2013,4/2/2013,5,1,5
13561,SO54771,3124,218,3/21/2013,3/28/2013,4/2/2013,4,1,4
13562,SO54805,9424,102,3/21/2013,3/28/2013,4/2/2013,35,1,35
13563,SO54797,1432,176,3/21/2013,3/28/2013,4/2/2013,55,1,55
13564,SO54806,15769,102,3/21/2013,3/28/2013,4/2/2013,35,1,35
13565,SO54812,13681,250,3/21/2013,3/28/2013,4/2/2013,2384,1,2384
13566,SO54811,14199,102,3/21/2013,3/28/2013,4/2/2013,35,1,35
13567,SO54775,719,104,3/21/2013,3/28/2013,4/2/2013,9,1,9
13568,SO54793,6784,224,3/21/2013,3/28/2013,4/2/2013,25,1,25
13569,SO54772,5614,229,3/21/2013,3/28/2013,4/2/2013,33,1,33
13570,SO54801,541,174,3/21/2013,3/28/2013,4/2/2013,22,1,22
13571,SO54779,16754,227,3/21/2013,3/28/2013,4/2/2013,21,1,21
13572,SO54816,8497,141,3/21/2013,3/28/2013,4/2/2013,1120,1,1120
13573,SO54819,1329,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13574,SO54791,3444,174,3/21/2013,3/28/2013,4/2/2013,22,1,22
13575,SO54776,17807,218,3/21/2013,3/28/2013,4/2/2013,4,1,4
13576,SO54770,1755,174,3/21/2013,3/28/2013,4/2/2013,22,1,22
13577,SO54783,6484,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13578,SO54799,6469,174,3/21/2013,3/28/2013,4/2/2013,22,1,22
13579,SO54806,15769,273,3/21/2013,3/28/2013,4/2/2013,540,1,540
13580,SO54799,6469,102,3/21/2013,3/28/2013,4/2/2013,35,1,35
13581,SO54786,5992,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13582,SO54799,6469,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13583,SO54807,7737,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13584,SO54789,12504,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13585,SO54802,537,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13586,SO54784,12697,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13587,SO54784,12697,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13588,SO54808,5746,132,3/21/2013,3/28/2013,4/2/2013,2443,1,2443
13589,SO54813,10941,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13590,SO54787,16608,169,3/21/2013,3/28/2013,4/2/2013,2,1,2
13591,SO54796,8183,166,3/21/2013,3/28/2013,4/2/2013,5,1,5
13592,SO54879,1336,159,3/22/2013,3/29/2013,4/3/2013,24,1,24
13593,SO54864,1117,127,3/22/2013,3/29/2013,4/3/2013,2320,1,2320
13594,SO54866,7739,136,3/22/2013,3/29/2013,4/3/2013,2443,1,2443
13595,SO54824,4155,101,3/22/2013,3/29/2013,4/3/2013,35,1,35
13596,SO54824,4155,107,3/22/2013,3/29/2013,4/3/2013,50,1,50
13597,SO54849,8079,217,3/22/2013,3/29/2013,4/3/2013,5,1,5
13598,SO54847,7098,103,3/22/2013,3/29/2013,4/3/2013,35,1,35
13599,SO54858,2815,180,3/22/2013,3/29/2013,4/3/2013,54,1,54
13600,SO54840,12273,159,3/22/2013,3/29/2013,4/3/2013,24,1,24
