240,551,FR_M21S_40,LL Mountain Frame - Silver- 40,CO_MF,Components,Mountain Frames,Mountain,145,Yes,2013-07-01
241,552,FD_2342,Front Derailleur,CO_DE,Components,Derailleurs,N/A,41,Yes,2013-07-01
242,553,HB_T721,LL Touring Handlebars,CO_HB,Components,Handlebars,Touring,20,No,2013-07-01
243,554,HB_T928,HL Touring Handlebars,CO_HB,Components,Handlebars,Touring,41,No,2013-07-01
244,555,FB_9873,Front Brakes,CO_BR,Components,Brakes,N/A,47,Yes,2013-07-01
245,556,CS_4759,LL Crankset,CO_CS,Components,Cranksets,N/A,78,Yes,2013-07-01
246,557,CS_6583,ML Crankset,CO_CS,Components,Cranksets,N/A,114,Yes,2013-07-01
247,558,CS_9183,HL Crankset,CO_CS,Components,Cranksets,N/A,180,Yes,2013-07-01
248,559,CH_0234,Chain,CO_CH,Components,Chains,N/A,9,Yes,2013-07-01
249,560,BK_T44U_60,Touring-2000 Blue- 60,BI_TB,Bikes,Touring Bikes,Touring,755,Yes,2013-07-01
250,561,BK_T79Y_46,Touring-1000 Yellow- 46,BI_TB,Bikes,Touring Bikes,Touring,1482,Yes,2013-07-01
251,562,BK_T79Y_50,Touring-1000 Yellow- 50,BI_TB,Bikes,Touring Bikes,Touring,1482,Yes,2013-07-01
252,563,BK_T79Y_54,Touring-1000 Yellow- 54,BI_TB,Bikes,Touring Bikes,Touring,1482,Yes,2013-07-01
253,564,BK_T79Y_60,Touring-1000 Yellow- 60,BI_TB,Bikes,Touring Bikes,Touring,1482,Yes,2013-07-01
254,565,BK_T18U_54,Touring-3000 Blue- 54,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
255,566,BK_T18U_58,Touring-3000 Blue- 58,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
256,567,BK_T18U_62,Touring-3000 Blue- 62,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
257,568,BK_T18Y_44,Touring-3000 Yellow- 44,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
258,569,BK_T18Y_50,Touring-3000 Yellow- 50,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
259,570,BK_T18Y_54,Touring-3000 Yellow- 54,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
260,571,BK_T18Y_58,Touring-3000 Yellow- 58,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
261,572,BK_T18Y_62,Touring-3000 Yellow- 62,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
262,573,BK_T79U_46,Touring-1000 Blue- 46,BI_TB,Bikes,Touring Bikes,Touring,1482,Yes,2013-07-01
263,574,BK_T79U_50,Touring-1000 Blue- 50,BI_TB,Bikes,Touring Bikes,Touring,1482,Yes,2013-07-01
264,575,BK_T79U_54,Touring-1000 Blue- 54,BI_TB,Bikes,Touring Bikes,Touring,1482,Yes,2013-07-01
265,576,BK_T79U_60,Touring-1000 Blue- 60,BI_TB,Bikes,Touring Bikes,Touring,1482,Yes,2013-07-01
266,577,BK_T44U_46,Touring-2000 Blue- 46,BI_TB,Bikes,Touring Bikes,Touring,755,Yes,2013-07-01
267,578,BK_T44U_50,Touring-2000 Blue- 50,BI_TB,Bikes,Touring Bikes,Touring,755,Yes,2013-07-01
268,579,BK_T44U_54,Touring-2000 Blue- 54,BI_TB,Bikes,Touring Bikes,Touring,755,Yes,2013-07-01
269,580,BK_R79Y_40,Road-350-W Yellow- 40,BI_RB,Bikes,Road Bikes,Road,1083,Yes,2013-07-01
270,581,BK_R79Y_42,Road-350-W Yellow- 42,BI_RB,Bikes,Road Bikes,Road,1083,Yes,2013-07-01
271,582,BK_R79Y_44,Road-350-W Yellow- 44,BI_RB,Bikes,Road Bikes,Road,1083,Yes,2013-07-01
272,583,BK_R79Y_48,Road-350-W Yellow- 48,BI_RB,Bikes,Road Bikes,Road,1083,Yes,2013-07-01
273,584,BK_R19B_58,Road-750 Black- 58,BI_RB,Bikes,Road Bikes,Road,344,Yes,2013-07-01
274,585,BK_T18U_44,Touring-3000 Blue- 44,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
275,586,BK_T18U_50,Touring-3000 Blue- 50,BI_TB,Bikes,Touring Bikes,Touring,461,Yes,2013-07-01
276,587,BK_M38S_38,Mountain-400-W Silver- 38,BI_MB,Bikes,Mountain Bikes,Mountain,420,Yes,2013-07-01
277,588,BK_M38S_40,Mountain-400-W Silver- 40,BI_MB,Bikes,Mountain Bikes,Mountain,420,Yes,2013-07-01
278,589,BK_M38S_42,Mountain-400-W Silver- 42,BI_MB,Bikes,Mountain Bikes,Mountain,420,Yes,2013-07-01
279,590,BK_M38S_46,Mountain-400-W Silver- 46,BI_MB,Bikes,Mountain Bikes,Mountain,420,Yes,2013-07-01
280,591,BK_M18S_40,Mountain-500 Silver- 40,BI_MB,Bikes,Mountain Bikes,Mountain,308,Yes,2013-07-01
281,592,BK_M18S_42,Mountain-500 Silver- 42,BI_MB,Bikes,Mountain Bikes,Mountain,308,Yes,2013-07-01
282,593,BK_M18S_44,Mountain-500 Silver- 44,BI_MB,Bikes,Mountain Bikes,Mountain,308,Yes,2013-07-01
283,594,BK_M18S_48,Mountain-500 Silver- 48,BI_MB,Bikes,Mountain Bikes,Mountain,308,Yes,2013-07-01
284,595,BK_M18S_52,Mountain-500 Silver- 52,BI_MB,Bikes,Mountain Bikes,Mountain,308,Yes,2013-07-01
285,596,BK_M18B_40,Mountain-500 Black- 40,BI_MB,Bikes,Mountain Bikes,Mountain,295,Yes,2013-07-01
286,597,BK_M18B_42,Mountain-500 Black- 42,BI_MB,Bikes,Mountain Bikes,Mountain,295,Yes,2013-07-01
287,598,BK_M18B_44,Mountain-500 Black- 44,BI_MB,Bikes,Mountain Bikes,Mountain,295,Yes,2013-07-01
288,599,BK_M18B_48,Mountain-500 Black- 48,BI_MB,Bikes,Mountain Bikes,Mountain,295,Yes,2013-07-01
289,600,BK_M18B_52,Mountain-500 Black- 52,BI_MB,Bikes,Mountain Bikes,Mountain,295,Yes,2013-07-01
290,601,BB_7421,LL Bottom Bracket,CO_BB,Components,Bottom Brackets,N/A,24,Yes,2013-07-01
291,602,BB_8107,ML Bottom Bracket,CO_BB,Components,Bottom Brackets,N/A,45,Yes,2013-07-01
292,603,BB_9108,HL Bottom Bracket,CO_BB,Components,Bottom Brackets,N/A,54,Yes,2013-07-01
293,604,BK_R19B_44,Road-750 Black- 44,BI_RB,Bikes,Road Bikes,Road,344,Yes,2013-07-01
294,605,BK_R19B_48,Road-750 Black- 48,BI_RB,Bikes,Road Bikes,Road,344,Yes,2013-07-01
295,606,BK_R19B_52,Road-750 Black- 52,BI_RB,Bikes,Road Bikes,Road,344,Yes,2013-07-01
